original_title,id,weighted_rating
Southland Tales,4723,5.940552934303761
Chasseurs de dragons,10800,6.154601717250432
Damnation Alley,25763,6.055542691952256
The Apparition,79694,5.839843177205128
My Girl,4032,6.42682315572501
Fur: An Imaginary Portrait of Diane Arbus,18615,6.067689559528069
Wall Street,10673,6.479518806386833
Sense and Sensibility,4584,6.4514569876067
Becoming Jane,2977,6.33642711047653
Sydney White,10760,6.071353249098612
House of Sand and Fog,11093,6.286665657231714
Dead Poets Society,207,7.670286822947712
Dumb and Dumber,8467,6.384734214518583
When Harry Met Sally...,639,6.7730147484429635
The Verdict,24226,6.291148402990788
Road Trip,9285,6.011928400154357
Varsity Blues,14709,6.08081720534904
The Artist,74643,6.802217961375594
The Unborn,13788,5.665725521993197
Moonrise Kingdom,83666,7.137179574076891
The Texas Chainsaw Massacre: The Beginning,10781,6.025680024569986
The Young Messiah,318850,6.106139919214984
The Master of Disguise,13908,5.865189930101165
El laberinto del fauno,1417,7.306090350138282
See Spot Run,39180,6.02132103390595
Baby Boy,16161,6.184810584223974
The Roommate,49950,5.909165250127405
Joe Dirt,10956,5.947383754974476
Double Impact,9594,5.9149211422545935
Hot Fuzz,4638,7.072045764684999
The Women,13972,5.9220904475074985
Vicky Cristina Barcelona,5038,6.44578229758037
Arn: Tempelriddaren,13491,6.122756469572833
Boys and Girls,10571,6.009116464006544
White Oleander,10994,6.235437478412182
Jennifer's Body,19994,5.671998976181327
Drowning Mona,25166,6.055941560534913
Radio Days,30890,6.227255509540196
Remember Me,23169,6.547411680805399
How to Deal,17403,6.07294725849583
My Stepmother is an Alien,12120,5.974395380538284
Philadelphia,9800,6.956396631699507
The Thirteenth Floor,1090,6.33335937964814
The Cookout,18475,6.074197174578595
Meteor,40160,6.0479151751745315
Duets,18074,6.068000502913156
Hollywood Ending,9689,6.134817622572016
Detroit Rock City,9781,6.166522254325373
Highlander,8009,6.417673439586853
Things We Lost in the Fire,3877,6.1600753933504535
Steel,8854,5.984547915973901
The Immigrant,152599,6.1209745701240506
The White Countess,18840,6.116496226760052
Trance,68727,6.32327274165781
Soul Plane,12657,5.91609980839444
Bienvenue chez les ch'tis,8265,6.415129307207025
Good,12410,6.101973108933463
Enter the Void,34647,6.474755347263228
Vamps,73935,5.952036678331321
Hachi: A Dog's Tale,28178,7.2175035192493375
Zulu,185567,6.208754687188016
The Homesman,264656,6.1734428809618285
Juwanna Mann,35696,6.044174769633663
Ararat,16351,6.0858160424651615
Madison,38717,6.090968788652936
Slow Burn,18777,6.081569194422693
Wasabi,2110,6.123530022535521
Slither,9035,6.156057266948791
Beverly Hills Cop,90,6.493530990872829
Home Alone,771,6.864623953037443
Three Men and a Baby,12154,6.0190432993412415
Tootsie,9576,6.387019756579629
Top Gun,744,6.516551996714227
卧虎藏龙,146,6.710040485429559
American Beauty,14,7.57120414467288
The King's Speech,45269,7.281748785785212
Twins,9493,5.924228606245661
The Yellow Handkerchief,22556,6.1143285471785935
The Color Purple,873,6.598849268245003
해운대,33196,6.118984580518777
The Imitation Game,205596,7.78244135717011
Private Benjamin,10765,6.082742570574746
Coal Miner's Daughter,16769,6.186280159101927
Diary of a Wimpy Kid,33217,6.0310868540022895
Mama,132232,6.0324818274479775
National Lampoon's Vacation,11153,6.453561993897603
Jackass Presents: Bad Grandpa,208134,6.049003448322751
The Queen,1165,6.316004079960484
Beetlejuice,4011,6.759964422643823
Why Did I Get Married?,17202,6.094435286174561
Little Women,9587,6.298648176375329
The Woman in Black,65086,6.0977938708502695
When a Stranger Calls,10053,5.909161997013923
Big Fat Liar,11870,5.990007905829319
The Deer Hunter,11778,7.04146058968797
Wag the Dog,586,6.256538350369727
The Lizzie McGuire Movie,18736,5.985712420636364
Snitch,134411,5.915682424952013
Krampus,287903,6.008371084371926
The Faculty,9276,6.136528985764539
What's Love Got to Do with It,15765,6.165858416303273
Cop Land,2142,6.266781945509156
Not Another Teen Movie,11397,5.875021299099273
End of Watch,77016,6.772457346263433
The Skulls,11478,6.042823041966984
The Theory of Everything,266856,7.489258339631345
Malibu's Most Wanted,13411,5.962384761200123
Where the Heart Is,10564,6.234131527168067
Lawrence of Arabia,947,7.008034238588291
Halloween II,24150,5.829927713287705
Wild,228970,6.604360312702102
The Last House on the Left,18405,6.133726019530785
The Wedding Date,6961,6.119340969506459
Halloween: Resurrection,11442,5.717723861209217
The Princess Bride,2493,7.100545261073757
The Great Debaters,14047,6.231133807537986
Drive,64690,7.184193252212325
Confessions of a Teenage Drama Queen,11132,5.86495815127543
The Object of My Affection,17127,6.0502314860994435
28 Weeks Later,1562,6.3452894225885235
When the Game Stands Tall,232679,6.125028689334294
Because of Winn-Dixie,17880,6.094630417028804
Love & Basketball,14736,6.233388719560873
Grosse Pointe Blank,9434,6.313049272096296
All About Steve,23706,5.695847349150121
Book of Shadows: Blair Witch 2,11531,5.693588612951554
The Craft,9100,6.164172159281879
Match Point,116,6.817347293350068
Ramona and Beezus,38843,6.095636018318066
The Remains of the Day,1245,6.396447459284193
Boogie Nights,4995,6.823907654383763
Nowhere to Run,10413,6.0116315096293045
Flicka,14012,6.094569205823305
The Hills Have Eyes II,9793,5.8058450969200734
Urban Legends: Final Cut,12212,5.891895388653731
Tuck Everlasting,13768,6.139413504329866
The Marine,8975,5.896127027204331
Keanu,342521,6.059958902026327
Country Strong,45272,6.075183349232415
Disturbing Behavior,9424,6.020751500888294
The Place Beyond the Pines,97367,6.5822473909213555
The November Man,254904,6.050463049762078
Eye of the Beholder,18681,6.051394981395125
The Hurt Locker,12162,6.883593554994181
Firestarter,11495,6.057289827564524
Killing Them Softly,64689,5.946645750589726
A Most Wanted Man,157849,6.265907225653109
Freddy Got Fingered,13166,5.892624502049853
VeggieTales: The Pirates Who Don't Do Anything,15511,6.087819525242622
U2 3D,37003,6.102290820063545
Highlander: Endgame,12211,5.884803788469993
Idlewild,13816,6.071785802514911
One Day,51828,6.61058722704605
Whip It,22798,6.2917883855619
Knockaround Guys,7501,6.07161460514979
Confidence,10743,6.138809945567458
The Muse,37718,6.062150147036434
De-Lovely,15237,6.102745143596491
New York Stories,9686,6.102635543353088
Barney's Great Adventure,17644,6.059909306502347
The Man with the Iron Fists,97430,5.801973882243269
Home Fries,12257,6.040366975955165
Here On Earth,13539,6.051766248246339
Brazil,68,6.851399679698154
Raise Your Voice,14024,6.073233935685293
The Big Lebowski,115,7.456602262316774
Black Snake Moan,7874,6.219543485973993
Dark Blue,4911,6.136124483887538
A Mighty Heart,1988,6.163318183780781
Whatever It Takes,16222,6.0419139935409945
Boat Trip,9557,5.863794440291454
The Importance of Being Earnest,9026,6.183183791784268
The Love Letter,57943,6.088537998646184
Hoot,18276,6.060732422261676
In Bruges,8321,6.946912438483887
Peeples,72359,6.077357417154551
The Rocker,10186,6.0079041835450475
Post Grad,25704,5.963537179698507
Promised Land,133694,6.070843842934727
Whatever Works,19265,6.321344724595402
The In Crowd,36047,6.066395199996678
The Three Burials of Melquiades Estrada,8053,6.269505071621103
Jakob the Liar,2290,6.083942462836858
Kiss Kiss Bang Bang,5236,6.697667008313829
Idle Hands,6552,6.095337017941816
Mulholland Drive,1018,7.098515415668322
Blood and Chocolate,10075,6.020936795630685
You Will Meet a Tall Dark Stranger,38031,6.019486482546788
Never Let Me Go,42188,6.446973474396405
The Company,112430,6.108688976647765
Transsiberian,6687,6.179048137262734
The Clan of the Cave Bear,13853,6.048479251795291
Crazy in Alabama,31306,6.100683639756504
Funny Games,8461,6.181647086157895
Listening,331592,6.070217811317501
Felicia's Journey,47692,6.109483744901381
Metropolis,19,6.992084896376837
Banlieue 13,10045,6.270220643376199
Things to Do in Denver When You're Dead,400,6.156793176896656
刺客聶隱娘,253450,6.182965218555058
Buffalo Soldiers,9104,6.1396296062582785
Возвращение,11190,6.250104343877612
Ong Bak 2,16353,6.078091498591905
Centurion,23759,6.027469860255897
Silent Trigger,24206,6.062491623433179
The Midnight Meat Train,10185,6.067603297321168
Winnie Mandela,75033,6.088164832319865
The Son of No One,74536,5.950647845687161
All The Queen's Men,31668,6.09424095097045
The Good Night,13501,6.073426317273603
Bathory,15208,6.074251643458035
Khumba,172391,6.06802024459234
Autómata,262543,5.858943082058614
Dungeons & Dragons: Wrath of the Dragon God,9288,6.033952667094376
新宿事件,20083,6.143255312146417
Pandaemonium,40880,6.089874764026369
Groundhog Day,137,7.083054924468487
Magic Mike XXL,264999,6.1948475150658115
Romeo + Juliet,454,6.4884027411780725
Elle s'appelait Sarah,53457,6.326365707549545
Freedom,288980,6.090639501671132
Unforgiven,33,7.0600175022953255
Manderlay,1951,6.1712598258706315
Slumdog Millionaire,12405,7.288445052040258
Fatal Attraction,10998,6.237299356341759
Pretty Woman,114,6.731009618682304
Crocodile Dundee II,9396,5.921155586734742
Broken Horses,319910,6.079548345147157
Born on the Fourth of July,2604,6.305485552315673
Cool Runnings,864,6.376281960111925
My Bloody Valentine,14435,5.865086722621804
Stomp the Yard,1931,6.094806042395518
The Spy Who Loved Me,691,6.300251014863399
Urban Legend,9877,5.954707920192214
Good Deeds,62008,6.100271422361022
White Fang,12227,6.156976948994268
Superstar,13824,5.993616560630713
The Iron Lady,71688,6.1382857951739815
Jonah: A VeggieTales Movie,15173,6.103044618824884
Poetic Justice,8291,6.142463209684513
All About the Benjamins,13950,6.0762092781635895
Vampire in Brooklyn,12158,5.885636285206247
Exorcist II: The Heretic,11586,5.850617332564617
An American Haunting,10008,5.9659606458186465
My Boss's Daughter,2830,5.761811867027248
A Perfect Getaway,12403,6.128307200732659
Our Family Wedding,34563,6.0743881365067605
Dead Man on Campus,14557,6.063397823264462
Tea with Mussolini,10368,6.081952421049382
Thinner,10280,6.008662087054556
"New York, New York",12637,6.094670463638907
Crooklyn,34152,6.118623797003903
I Think I Love My Wife,14434,6.01824907002839
Jason X,11470,5.643133094795818
Bobby,10741,6.136675292466433
Head Over Heels,24940,6.022655629855028
Fun Size,82679,6.002825459549627
Le scaphandre et le papillon,2013,6.456308072511023
Little Children,1440,6.2920331335012785
Gossip,18041,6.04402531098386
A Walk on the Moon,28029,6.0971158707943305
Catch a Fire,1123,6.104212967865573
Soul Survivors,14033,5.988636221230133
Jefferson in Paris,87729,6.082223930431438
Easy Virtue,16899,6.120475917205795
Caravans,41317,6.093787932291807
Mr. Turner,245700,6.138781081250664
Les herbes folles,37842,6.085664763657011
Amen.,9045,6.187030631381538
剑雨,44092,6.137649324100062
The Lucky Ones,16005,6.108469890217665
Margaret,44754,6.094793428047965
Stan Helsing,23988,5.850763796282204
Flipped,43949,6.566561997401557
Brokeback Mountain,142,7.032452035173619
Clueless,9603,6.514224205126582
Far from Heaven,10712,6.225822334654
Hot Tub Time Machine 2,243938,5.739315060006871
Quills,10876,6.19857006123339
Seven Psychopaths,86838,6.470111853870594
The Caveman's Valentine,25208,6.090859892737083
Der Untergang,613,7.0326077137207665
Mar adentro,1913,6.347373118659174
Under the Skin,97370,6.037761559117966
"Good Morning, Vietnam",801,6.562277918084451
The Last Godfather,70829,6.08107775419409
Justin Bieber: Never Say Never,54518,5.8706252248990465
Black Swan,44214,7.1279075738746975
The Godfather: Part II,240,7.900837293092259
Save the Last Dance,9816,6.160681402475905
A Nightmare on Elm Street 4: The Dream Master,10131,6.013021490424643
Miracles from Heaven,339984,6.216201827826204
"Dude, Where’s My Car?",8859,5.7290512539089455
Young Guns,11967,6.225276130585133
St. Vincent,239563,6.605639712094302
About Last Night,222899,6.073311227437994
10 Things I Hate About You,4951,6.935313671518351
The New Guy,10985,6.027194584127744
National Lampoon's Loaded Weapon 1,9644,6.02499987478759
The Shallows,332567,6.166136857451725
The Butterfly Effect,1954,6.982113454154602
Snow Day,15489,6.010478615088776
This Christmas,15250,6.132240558378995
Baby Geniuses,22345,5.836261400612308
The Big Hit,9448,6.094934894267571
Harriet the Spy,38223,6.071043252070835
Child's Play 2,11186,6.007520218075084
No Good Deed,136835,5.996801728903103
The Mist,5876,6.49087872127194
Ex Machina,264660,7.397143554296739
Being John Malkovich,492,6.816297192274952
Two Can Play That Game,25462,6.105583019214712
Earth to Echo,238603,5.982931764474452
Crazy/Beautiful,10691,6.152444376721656
Letters from Iwo Jima,1251,6.562113717635902
The Astronaut Farmer,5172,6.109311316673446
Woo,58680,6.08623730835786
Room,264644,7.67668118128416
Dirty Work,14577,6.127520084626633
Serial Mom,11592,6.141504169624641
Dick,16406,6.0613578471068985
Light It Up,19052,6.0989420926762925
54,3682,6.002249155297994
Bubble Boy,9683,5.914228082173793
Birthday Girl,2084,6.094898736463414
21 & Over,107811,5.897159978296033
"Paris, je t'aime",2266,6.248874947588671
Resurrecting the Champ,13074,6.079576662065831
Admission,144340,5.891562542484397
La veuve de Saint-Pierre,48217,6.10308936272211
Chloe,28211,6.015914518816269
Faithful,47502,6.087204838836817
Find Me Guilty,9950,6.158152356364934
The Perks of Being a Wallflower,84892,7.380397352043583
Excessive Force,24227,6.072859381936455
Infamous,9672,6.117194216924765
The Claim,44853,6.083051541414845
The Vatican Tapes,157544,5.72387800917644
Attack the Block,59678,6.196778230532132
In the Land of Blood and Honey,79777,6.077268227472843
The Call,158011,6.412966852844072
인천상륙작전,407887,6.083055953030006
The Crocodile Hunter: Collision Course,17043,6.0591865042093325
I Love You Phillip Morris,8952,6.218188140264006
La Guerre du feu,62204,6.223700399288245
Antwone Fisher,13435,6.189093639791309
The Emperor's Club,17187,6.1869974661037785
True Romance,319,6.802531038007063
Womb,59457,6.072649051232671
Glengarry Glen Ross,9504,6.522359630360679
The Killer Inside Me,37414,6.076290376713344
Cat People,6217,6.083538650628382
Sorority Row,26688,5.959827652266265
The Prisoner of Zenda,43867,6.12807266265531
Lars and the Real Girl,6615,6.504903640591657
The Boy in the Striped Pyjamas,14574,7.158858756224583
Dancer in the Dark,16,6.6035553055159255
Oscar and Lucinda,39780,6.097655590816393
The Funeral,21612,6.142826789847104
Solitary Man,36691,6.064105158852708
Machete,23631,6.219582722117881
Casino Jack,45324,6.083538650628382
The Land Before Time,12144,6.515036216332124
태극기 휘날리며,11658,6.293696022972429
The Perfect Game,56601,6.10223112442671
The Exorcist,9552,7.121955291886052
Jaws,578,7.183858023478425
American Pie,2105,6.325651026206527
Ernest et Célestine,126319,6.337308002271176
The Golden Child,10136,5.949939882858857
Think Like a Man,67660,6.316507008343152
Barbershop,10611,6.110763165234419
Star Trek II: The Wrath of Khan,154,6.670415849909735
Ace Ventura: Pet Detective,3049,6.305454784320898
WarGames,860,6.461910904548932
Witness,9281,6.399516753256179
Act of Valor,75674,6.168525238629277
Step Up,9762,6.451439436994436
Beavis and Butt-Head Do America,3179,6.16947806515461
Jackie Brown,184,6.90502437841328
Harold & Kumar Escape from Guantanamo Bay,13335,6.136786057511138
Chronicle,76726,6.460416234985033
Yentl,10269,6.10103029549461
Time Bandits,36819,6.221857463758236
Crossroads,17130,5.848199204910665
Project X,57214,6.369959760155334
Patton,11202,6.461444967465818
One Hour Photo,9357,6.28184425415565
Quarantine,13812,5.90707142405713
The Eye,9030,5.930252712810505
Johnson Family Vacation,19084,6.039690407814332
How High,8386,6.14114326321036
The Muppet Christmas Carol,10437,6.341087296469194
Frida,1360,6.506347512715306
Katy Perry: Part of Me,101267,6.136124483887538
The Fault in Our Stars,222935,7.353021769820415
Rounders,10220,6.394868158093923
Top Five,284296,6.139801992609498
Prophecy,31915,6.071426082619672
Stir of Echoes,11601,6.2196368974215455
Philomena,205220,6.668486432204709
The Upside of Anger,11354,6.121386520071031
The Boys from Brazil,16241,6.155113163980322
Aquamarine,14191,5.996969939171584
Paper Towns,286565,6.098396854738268
My Baby's Daddy,26710,6.058421778069767
Nebraska,129670,6.698844112120495
Tales from the Crypt: Demon Knight,9059,6.162672745637402
Max Keeble's Big Move,34549,6.064454754052563
Young Adult,57157,5.930878246025873
Crank,1948,6.402468831346305
How to Be a Player,28353,6.0856638336653255
Living Out Loud,46889,6.082514880424181
Just Wright,38093,6.094874343093246
Rachel Getting Married,14976,6.095238631868407
The Postman Always Rings Twice,11027,6.133878923890855
Girl with a Pearl Earring,3635,6.1976333674270965
Das Boot,387,6.913855896332841
Sorority Boys,6020,6.004668435943276
About Time,122906,7.3514217821349614
十面埋伏,9550,6.469496292390565
Arbitrage,60599,6.095843323313137
Project Almanac,227719,6.264987960489375
Cadillac Records,14299,6.178339268970856
Screwed,19419,6.058070201180144
Fortress,12088,6.021051781333517
For Your Consideration,14799,6.083488005121716
Celebrity,9466,6.081864923980554
Running with Scissors,7510,6.066048299199878
From Justin to Kelly,31246,6.00060800525641
Girl 6,61752,6.0858160424651615
In the Cut,10944,5.933287825768299
Two Lovers,10362,6.181561848567021
Last Orders,14778,6.091458048712969
괴물,1255,6.349440869358572
The Pursuit of D.B. Cooper,45226,6.097993780171948
Ravenous,10212,6.223520077401822
Charlie Bartlett,8669,6.189051831685714
La grande bellezza,179144,6.689854125555746
The Dangerous Lives of Altar Boys,16857,6.114689927890575
Stoker,86825,6.315197522690645
2046,844,6.270124417591415
Married Life,8060,6.094471164406834
Duma,15907,6.1366247758477845
Ondine,38448,6.135681543514911
Brother,327,6.183614432205447
Welcome to Collinwood,9260,6.1009046196793655
Critical Care,61337,6.094256380438713
The Life Before Her Eyes,13079,6.094806042395518
Darling Companion,89325,6.0711815510171165
Trade,4170,6.152967542569919
Sorstalanság,41508,6.109029899408882
Breakfast of Champions,12479,6.061479278899411
三枪拍案惊奇,44555,6.071768671548967
Cypher,10133,6.219324785365788
南京!南京!,21345,6.1986907104069395
兔侠传奇,173931,6.081650760293719
Space Battleship Yamato,61984,6.109431748898305
5 Days of War,50601,6.071372592867418
Triangle,26466,6.45962385179511
10 Days in a Madhouse,345003,6.0821042262592595
Heaven is for Real,236751,6.071870034141231
Snatch,107,7.375493187559254
Dancin' It's On,357837,6.089333858008789
Pet Sematary,8913,6.202937866314985
まあだだよ,13889,6.131303482504951
The Cry of the Owl,18530,6.0717056594879315
三城记,358451,6.0955722397272725
Gremlins,927,6.645323500320334
Star Wars,11,7.899050789648509
Dirty Grandpa,291870,5.835625093537439
Doctor Zhivago,907,6.421800292531742
Trash,206563,6.342687481365492
High School Musical 3: Senior Year,11887,6.149927743341354
The Fighter,45317,6.833218973689004
Jackass Number Two,12094,6.182194483821826
My Cousin Vinny,10377,6.507055183234508
If I Stay,249164,6.877635900260033
Drive Hard,256092,5.894100293280961
Major League,9942,6.209180081715557
St. Trinian's,10748,6.014397257529846
Phone Booth,1817,6.451715692135315
A Walk to Remember,10229,6.90940608829251
Dead Man Walking,687,6.4723707659353185
Cruel Intentions,796,6.361561130071907
Saw VI,22804,6.047593277147996
History of the World: Part I,10156,6.182116184808816
The Secret Life of Bees,12837,6.324581114458403
Corky Romano,17708,5.9581331497125705
Raising Cain,13937,6.078457804358256
F.I.S.T.,28932,6.105756540114155
Invaders from Mars,31909,6.051557442413467
Brooklyn,167073,6.781882793128685
Barry Lyndon,3175,6.746851016496982
Out Cold,14369,6.074462223905756
The Ladies Man,16888,6.07681450161698
Quartet,121826,6.126825314315459
Tomcats,10646,5.985289449165126
Frailty,12149,6.376539792811479
Woman in Gold,304357,6.544766359233545
Kinsey,11184,6.170480584913644
Army of Darkness,766,6.73555213455887
Slackers,20009,6.041959107206897
What's Eating Gilbert Grape,1587,6.874109500753094
The Visual Bible: The Gospel of John,30973,6.127901785186791
Vera Drake,11109,6.163256743727828
The Guru,9027,6.002415246766154
The Perez Family,63020,6.100284511718017
Inside Llewyn Davis,86829,6.681045108493477
O,11065,6.067030631381538
Return to the Blue Lagoon,13888,5.923371575516563
The Molly Maguires,42345,6.09006289050763
Romance & Cigarettes,13994,6.090152353014276
Copying Beethoven,1590,6.0998876048717126
Brighton Rock,62728,6.0717959715177985
Saw V,11917,5.9919501688587475
Gli intoccabili,45138,6.103917132478143
LOL,80271,5.988484638861601
Jindabyne,4657,6.081262148193442
कभी अलविदा ना कहना,14395,6.094499535596536
An Ideal Husband,24137,6.106269799613911
The Last Days on Mars,190847,5.834403451657046
Darkness,11056,6.029031651556798
2001: A Space Odyssey,62,7.543478085396199
E.T. the Extra-Terrestrial,601,7.078038783975414
In the Land of Women,13067,6.041740822281337
The Blue Butterfly,25379,6.099882162740417
There Goes My Baby,88641,6.100692884377958
Housefull,58051,6.060355365945857
September Dawn,14877,6.070952074316522
For Greater Glory - The True Story of Cristiada,96399,6.108041926210356
La Famille Bélier,304410,6.555678342532424
Good Will Hunting,489,7.524689978299986
Misconduct,373314,5.960702073319233
Saw III,214,6.09762918882914
Stripes,10890,6.196616713631526
Bring It On,1588,5.966191028722712
The Purge: Election Year,316727,6.0979018292133595
She's All That,10314,5.951590123753785
Saw IV,663,5.987298011580311
White Noise,11804,5.965009902851778
Madea's Family Reunion,16781,6.0852822443186
The Color of Money,11873,6.265592987843947
The Longest Day,9289,6.360537712812661
The Mighty Ducks,10414,6.15891222661411
The Grudge,1970,5.935389945708268
Happy Gilmore,9614,6.299472286765495
Jeepers Creepers,8922,6.097058242193825
Bill & Ted's Excellent Adventure,1648,6.32502088795426
Oliver!,17917,6.205190229622248
The Best Exotic Marigold Hotel,74534,6.403311648974091
Recess: School's Out,19405,6.136311234303916
Mad Max Beyond Thunderdome,9355,5.996406858295186
Commando,10999,6.2475582210189256
The Boy,321258,5.917946391952976
Devil,44040,5.939660372061474
Friday After Next,10426,6.0829401647731345
Insidious: Chapter 3,280092,6.154642480672769
The Last Dragon,13938,6.120350140108493
The Lawnmower Man,10163,5.947846322094702
Nick and Norah's Infinite Playlist,12182,6.197995869231975
Dogma,1832,6.466428957383851
The Banger Sisters,9034,6.048108052529706
Twilight Zone: The Movie,15301,6.113146786864218
Road House,10135,6.14660170590955
A Low Down Dirty Shame,26352,6.090386972020168
Swimfan,20616,5.999334226622291
Employee of the Month,9794,5.957734293090959
Can't Hardly Wait,15037,6.095011504360093
The Outsiders,227,6.322180250848322
Pete's Dragon,294272,6.144908145427109
The Dead Zone,11336,6.333202086788269
Sinister 2,283445,5.7882915343174055
Sparkle,88036,6.080494360694893
Valentine,10984,5.9476951121520845
The Fourth Kind,22824,5.984100456510395
A Prairie Home Companion,9526,6.124450076967013
Sugar Hill,39349,6.078697385739507
Invasion U.S.A.,15983,6.04470742275588
Roll Bounce,14544,6.094391612815565
Rushmore,11545,6.7665103558524935
Skyline,42684,5.526205213336681
The Second Best Exotic Marigold Hotel,268238,6.149640800393759
Kit Kittredge: An American Girl,8359,6.107663497080362
The Perfect Man,15648,5.965935553426369
Mo' Better Blues,41823,6.106516746969407
Kung Pow: Enter the Fist,11891,6.095217387615728
Tremors,9362,6.367069864500468
Wrong Turn,9902,6.050610118759563
The Long Riders,14729,6.126301445076191
The Corruptor,9455,6.087429059782882
Mud,103731,6.6299985533079475
Reno 911!: Miami,10090,6.0502314860994435
One Direction: This Is Us,164558,6.502357366006926
"The Goods: Live Hard, Sell Hard",19905,6.043573083592081
Hey Arnold! The Movie,17710,6.055862899308943
My Week with Marilyn,75900,6.273775590728027
The Matador,9515,6.110661005148827
Love Jones,27322,6.1263007178085385
The Gift,328425,6.449908977328575
End of the Spear,14120,6.094302176740864
Get Over It,10050,6.039338323689231
Office Space,1542,6.861237699579021
Drop Dead Gorgeous,10490,6.126123118394049
Big Eyes,87093,6.530779616238686
Very Bad Things,10029,6.114852578284233
Sleepover,9893,5.9985240166935005
Body Double,11507,6.142095355057176
MacGruber,37931,5.900013516636661
Dirty Pretty Things,3472,6.20064753943293
Movie 43,87818,5.214247238838384
Over Her Dead Body,13160,5.963696756937677
Seeking a Friend for the End of the World,88005,6.194408617737391
Cedar Rapids,52067,6.064140272776504
American History X,73,7.7862428101765015
The Collection,134597,6.039515234288845
Teacher's Pet,24034,6.092579294114266
The Red Violin,14283,6.236894665866707
The Straight Story,404,6.565081349302827
Deuces Wild,13201,6.068000502913156
Bad Words,209403,6.1895122613135785
Run Fatboy Run,7942,6.120002447972834
Heartbeeps,73247,6.075672344314055
Black or White,253331,6.148929487387097
On the Line,34043,6.067508211367893
Rescue Dawn,9952,6.346401851884024
Danny Collins,256924,6.194744582289516
"Jeff, Who Lives at Home",82532,6.095508002092718
Io sono l'amore,41110,6.16676420480876
Atlas Shrugged Part II,134371,6.057626702630058
Romeo Is Bleeding,2088,6.075840191334842
The Limey,10388,6.15722538634718
Crash,1640,6.767698058837795
The House of Mirth,25520,6.104212967865573
Malone,27342,6.1082556651129565
Peaceful Warrior,13689,6.225332190933535
Bucky Larson: Born to Be a Star,67911,5.9846067064013955
Bamboozled,24664,6.100672866707157
The Forest,329440,5.605113781524673
Sphinx,47890,6.093931559158214
While We're Young,252512,5.993629975901383
A Better Life,55720,6.155985329118761
Spider,9613,6.150924779676974
Gun Shy,29076,6.072307797764282
Nicholas Nickleby,29339,6.138159425298792
The Iceman,68812,6.195430737412698
कृष,32740,6.059301069556477
Cecil B. Demented,14195,6.10103029549461
Killer Joe,73567,6.242548290750538
The Joneses,41479,6.095474815828496
Owning Mahowny,15394,6.127904955451904
The Brothers Solomon,10071,6.0240745220134
My Blueberry Nights,1989,6.0748920625309974
Illuminata,91076,6.096121407652787
Swept Away,12779,6.012015730790476
"War, Inc.",13191,6.042577277471159
少林足球,11770,6.2963470801770445
The Brown Bunny,12703,6.048108052529706
Rien ne va plus,64559,6.0962456404006735
Rosewater,222649,6.141786221421304
La femme de chambre du Titanic,115872,6.090968788652936
Coriolanus,101173,6.0648962440961425
Imaginary Heroes,25350,6.101973108933463
High Heels and Low Lifes,10034,6.099082572378252
World's Greatest Dad,20178,6.172730878072716
Severance,5072,6.15119954550193
Edmond,18191,6.088206206980953
Welcome to the Rileys,31007,6.142683842552767
Police Academy: Mission to Moscow,11546,5.706458097211906
Blood Done Sign My Name,41894,6.093552037707071
Cinco de Mayo: La Batalla,184374,6.088705772451763
Elsa & Fred,268171,6.098454636301235
"An Alan Smithee Film: Burn, Hollywood, Burn",78149,6.056881966507032
The Open Road,24663,6.061681940512227
The Good Guy,39037,6.0427650822316386
Motherhood,22805,6.015690835569418
Free Style,39055,6.092599309504383
Strangerland,245846,5.993616560630713
Janky Promoters,25186,6.100286044441077
Blonde Ambition,15017,6.011170760596869
The Oxford Murders,12245,6.014113871418152
The Reef,49787,5.990158372331412
Eulogy,16358,6.107663497080362
White Noise 2: The Light,7006,6.045825551067278
Beat the World,66767,6.056088106167882
Fifty Dead Men Walking,17622,6.094449693200647
Jungle Shuffle,283671,6.094735799590386
Adam Resurrected,18516,6.103044618824884
Hross í oss,217708,6.121627227239685
Hai Marjawaan!,42057,6.072555107833221
The Devil's Tomb,17577,5.953779111951297
Partition,14608,6.096654186950235
Good Intentions,34417,6.085356271684599
"좋은 놈, 나쁜 놈, 이상한 놈",15067,6.302807509938205
Nurse 3-D,78383,5.928268987737886
Gunless,43090,6.115581933286462
Adventureland,16614,6.24704129399627
The Lost City,9700,6.091217843726199
Next Friday,10471,6.141504169624641
American Heist,250066,5.777624107199888
You Only Live Twice,667,6.264061795819866
Plastic,208869,6.094793428047965
Amour,86837,6.588538363074726
Poltergeist III,10306,5.86631305984602
Re-Kill,106845,6.041558506801684
"It's a Mad, Mad, Mad, Mad World",11576,6.238703576065527
Volver,219,6.5223107896786185
Heavy Metal,11827,6.111871697343308
Gentlemen Broncos,22820,6.10103029549461
Richard III,31174,6.144389558801652
Into the Grizzly Maze,244316,6.0035272803419595
Kites,37737,6.089340691958199
Melancholia,62215,6.588266494913713
Red Dog,66125,6.195932221812919
Jab Tak Hai Jaan,132316,6.193232592405103
Alien,348,7.644255859433029
The Texas Chain Saw Massacre,30497,6.585659049338982
The Runaways,27586,6.146911132624811
Fiddler on the Roof,14811,6.294965448075158
Thunderball,660,6.2696901792978075
Detention,68684,6.035501890360646
Mine vaganti,40794,6.219126111043249
